fa_flight_id,scheduled_in_utc,actual_in_utc,arr_delay_min,departure_delay_min,cancelled,diverted,settled_at_utc,ident_iata,tail_num,op_carrier,origin,dest
DAL1329-1777867639-fa-355p,,2026-05-07T03:28:00Z,89.0,45.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1653-1777868681-fa-121p,,2026-05-07T03:26:00Z,-3.0,-5.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL301-1777868634-fa-655p,2026-05-07T02:40:00,2026-05-07T03:26:00Z,46.0,20.0,0,0,2026-05-08T02:20:24.278861+00:00,DL301,N502DX,DL,ATL,LAX
FFT4316-1777870984-airline-713p,,2026-05-07T03:23:00Z,14.0,42.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA3049-1777871111-airline-466p,,2026-05-07T03:23:00Z,168.0,113.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SKW3843-1777875506-airline-1346p,,2026-05-07T03:20:00Z,165.0,174.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL905-1777867538-fa-67p,,2026-05-07T03:20:00Z,22.0,37.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL517-1777868678-fa-1144p,2026-05-07T02:07:00,2026-05-07T03:17:00Z,70.0,50.0,0,0,2026-05-08T02:20:24.278861+00:00,DL517,N557NW,DL,ATL,SFO
AAL3212-1777876411-airline-254p,,2026-05-07T03:12:00Z,74.0,96.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL2879-1777868542-fa-472p,,2026-05-07T03:12:00Z,9.0,3.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
AAL1805-1777875601-airline-1748p,2026-05-07T02:16:00,2026-05-07T03:11:00Z,55.0,-11.0,0,0,2026-05-08T02:20:24.278861+00:00,AA1805,N583UW,AA,ATL,PHX
FFT1949-1777880967-airline-1348p,2026-05-07T02:34:00,2026-05-07T03:10:00Z,36.0,-3.0,0,0,2026-05-08T02:20:24.278861+00:00,F91949,N614FR,F9,ATL,SFO
UAL1305-1777853112-fa-1088p,,2026-05-07T03:06:00Z,21.0,29.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL975-1777867789-fa-1548p,,2026-05-07T03:05:00Z,24.0,5.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SKW3744-1777870954-airline-550p,,2026-05-07T03:04:00Z,626.0,636.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SKW3762-1777835918-fa-1037p,,2026-05-07T03:04:00Z,470.0,442.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL826-1777868699-fa-240p,2026-05-07T02:47:00,2026-05-07T03:03:00Z,16.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL826,N721TW,DL,ATL,SNA
DAL2902-1777867843-fa-3647p,,2026-05-07T03:02:00Z,99.0,-10.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1661-1777867665-fa-361p,2026-05-07T02:11:00,2026-05-07T03:00:00Z,49.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1661,N323DN,DL,ATL,PHX
AAL2779-1777871343-airline-819p,,2026-05-07T02:59:00Z,36.0,50.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA3072-1777871111-airline-486p,,2026-05-07T02:59:00Z,94.0,57.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL653-1777868654-fa-6p,2026-05-07T02:00:00,2026-05-07T02:59:00Z,59.0,19.0,0,0,2026-05-08T02:20:24.278861+00:00,DL653,N586DT,DL,ATL,SLC
DAL2190-1777868472-fa-1549p,,2026-05-07T02:58:00Z,13.0,-4.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
EDV5105-1777855120-fa-1574p,,2026-05-07T02:56:00Z,117.0,69.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1742-1777868361-fa-925p,,2026-05-07T02:55:00Z,147.0,-2.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL9769-1777867617-fa-196p,,2026-05-07T02:53:00Z,-28.0,-5.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
UAL1398-1777853113-fa-467p,,2026-05-07T02:52:00Z,55.0,61.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
RPA4574-1777871812-airline-463p,,2026-05-07T02:52:00Z,73.0,59.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL2128-1778112690-sw-1458p,,2026-05-07T02:51:00Z,137.0,27.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA569-1777872785-airline-1043p,2026-05-07T02:10:00,2026-05-07T02:50:00Z,40.0,19.0,0,0,2026-05-08T02:20:24.278861+00:00,WN569,N8613K,WN,ATL,LAS
DAL971-1777868435-fa-1684p,2026-05-07T02:20:00,2026-05-07T02:49:00Z,29.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL971,N858DZ,DL,ATL,COS
DAL746-1777867760-fa-753p,2026-05-07T02:19:00,2026-05-07T02:49:00Z,30.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL746,N365DN,DL,ATL,DEN
DAL2464-1777868582-fa-1278p,,2026-05-07T02:47:00Z,53.0,41.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA362-1777870925-airline-496p,,2026-05-07T02:44:00Z,44.0,23.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
FFT2871-1777877850-airline-1130p,,2026-05-07T02:43:00Z,68.0,83.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
AAL1256-1777870047-airline-1152p,2026-05-07T01:38:00,2026-05-07T02:42:00Z,64.0,60.0,0,0,2026-05-08T02:20:24.278861+00:00,AA1256,N144AN,AA,ATL,LAX
DAL3043-1777868738-fa-162p,,2026-05-07T02:41:00Z,132.0,22.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL151-1777868040-fa-912p,2026-05-07T02:55:00,2026-05-07T02:41:00Z,-14.0,12.0,0,0,2026-05-08T02:20:24.278861+00:00,DL151,N815NW,DL,ATL,LIM
DAL3056-1777868475-fa-779p,,2026-05-07T02:37:00Z,108.0,65.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL850-1777867951-fa-1080p,,2026-05-07T02:36:00Z,155.0,24.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA3745-1777870925-airline-619p,,2026-05-07T02:35:00Z,-25.0,-1.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SKW5703-1777875348-airline-1297p,,2026-05-07T02:34:00Z,160.0,94.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL2799-1777868500-fa-1748p,,2026-05-07T02:34:00Z,61.0,41.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
SWA1249-1777873095-airline-1146p,2026-05-07T01:30:00,2026-05-07T02:33:00Z,63.0,48.0,0,0,2026-05-08T02:20:24.278861+00:00,WN1249,N8769Q,WN,ATL,DEN
DAL1491-1777867605-fa-1015p,,2026-05-07T02:29:00Z,36.0,44.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1497-1777868700-fa-1411p,,2026-05-07T02:29:00Z,50.0,36.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1093-1777867929-fa-1235p,,2026-05-07T02:29:00Z,115.0,113.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL585-1777868164-fa-439p,2026-05-07T01:40:00,2026-05-07T02:28:00Z,48.0,4.0,0,0,2026-05-08T02:20:24.278861+00:00,DL585,N3757D,DL,ATL,MEX
EDV5247-1777871079-airline-551p,,2026-05-07T02:27:00Z,58.0,42.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL2294-1777868578-fa-414p,,2026-05-07T02:27:00Z,36.0,29.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
EDV5059-1777871079-airline-563p,,2026-05-07T02:27:00Z,37.0,13.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL2006-1777868742-fa-414p,,2026-05-07T02:21:00Z,39.0,59.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL8785-1777868231-fa-688p,2026-05-07T01:51:00,2026-05-07T02:19:00Z,28.0,12.0,0,0,2026-05-08T02:20:24.278861+00:00,DL8785,N3737C,DL,ATL,AUS
DAL395-1777867547-fa-144p,,2026-05-07T02:18:00Z,20.0,40.0,0,0,2026-05-07T18:15:42.440993+00:00,,,,,
DAL1280-1777868700-fa-1419p,2026-05-07T01:44:00,2026-05-07T02:18:00Z,34.0,-4.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1280,N706TW,DL,ATL,MSP
DAL714-1777868522-fa-969p,2026-05-07T01:54:00,2026-05-07T02:17:00Z,23.0,5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL714,N814DN,DL,ATL,SEA
ASA263-1777878069-airline-551p,2026-05-07T01:58:00,2026-05-07T02:15:00Z,17.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,AS263,N268AK,AS,ATL,SEA
DAL503-1777868483-fa-177p,2026-05-07T02:05:00,2026-05-07T02:05:00Z,0.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL503,N839DN,DL,ATL,PDX
DAL2894-1777867718-fa-211p,2026-05-07T01:16:00,2026-05-07T01:57:00Z,41.0,-1.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2894,N334DN,DL,ATL,ORD
SWA241-1777876911-airline-698p,2026-05-07T00:50:00,2026-05-07T01:56:00Z,66.0,28.0,0,0,2026-05-08T02:20:24.278861+00:00,WN241,N8685B,WN,ATL,HOU
UAL1359-1777853041-fa-1326p,2026-05-07T01:33:00,2026-05-07T01:52:00Z,19.0,-3.0,0,0,2026-05-08T02:20:24.278861+00:00,UA1359,N14704,UA,ATL,IAH
DAL715-1777867517-fa-552p,2026-05-07T01:44:00,2026-05-07T01:51:00Z,7.0,7.0,0,0,2026-05-07T13:32:42.113068+00:00,DL715,N177DN,DL,SFO,ATL
DAL2707-1777868723-fa-684p,2026-05-07T01:30:00,2026-05-07T01:50:00Z,20.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2707,N945AT,DL,ATL,OMA
AAL2391-1777880317-airline-506p,2026-05-07T02:08:00,2026-05-07T01:49:00Z,-19.0,-5.0,0,0,2026-05-07T12:02:24.677653+00:00,AA2391,N915NN,AA,PHX,ATL
DAL2891-1777867680-fa-1006p,2026-05-07T01:33:00,2026-05-07T01:49:00Z,16.0,2.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2891,N349DX,DL,ATL,ONT
DAL743-1777868370-fa-623p,2026-05-07T01:56:00,2026-05-07T01:49:00Z,-7.0,-9.0,0,0,2026-05-08T02:20:24.278861+00:00,DL743,N919DU,DL,ATL,SMF
SKW3753-1777875506-airline-1201p,2026-05-06T23:45:00,2026-05-07T01:47:00Z,122.0,86.0,0,0,2026-05-08T02:20:24.278861+00:00,OO3753,N264SY,OO,ATL,XNA
DAL2893-1777867600-fa-679p,2026-05-07T01:30:00,2026-05-07T01:47:00Z,17.0,0.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2893,N346DN,DL,ATL,SAT
AAL1811-1777875601-airline-1753p,2026-05-07T01:15:00,2026-05-07T01:45:00Z,30.0,21.0,0,0,2026-05-08T02:20:24.278861+00:00,AA1811,N343SY,AA,ATL,DFW
DAL712-1777867750-fa-1049p,2026-05-07T01:39:00,2026-05-07T01:43:00Z,4.0,-2.0,0,0,2026-05-08T02:20:24.278861+00:00,DL712,N108DN,DL,ATL,SAN
DAL711-1777867535-fa-1191p,2026-05-07T01:23:00,2026-05-07T01:41:00Z,18.0,15.0,0,0,2026-05-08T02:20:24.278861+00:00,DL711,N544US,DL,ATL,LAS
JBU819-1777880345-airline-2880p,2026-05-07T01:40:00,2026-05-07T01:40:00Z,0.0,-13.0,0,0,2026-05-08T02:20:24.278861+00:00,B6819,N615JB,B6,ATL,JFK
SWA2604-1777876911-airline-883p,2026-05-07T00:35:00,2026-05-07T01:36:00Z,61.0,35.0,0,0,2026-05-08T02:20:24.278861+00:00,WN2604,N8566Z,WN,ATL,PHX
DAL1309-1777868183-fa-1680p,2026-05-07T00:52:00,2026-05-07T01:15:00Z,23.0,-7.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1309,N3755D,DL,ATL,IAD
DAL1489-1777867615-fa-1251p,2026-05-07T01:21:00,2026-05-07T01:14:00Z,-7.0,-7.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1489,N321DH,DL,ATL,FLL
DAL8775-1777868070-fa-81p,2026-05-07T01:11:00,2026-05-07T01:14:00Z,3.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL8775,N860NW,DL,ATL,DTW
FFT1158-1777880967-airline-1253p,2026-05-07T01:29:00,2026-05-07T01:13:00Z,-16.0,0.0,0,0,2026-05-08T02:20:24.278861+00:00,F91158,N341FR,F9,ATL,EWR
DAL2784-1777868742-fa-221p,2026-05-07T00:30:00,2026-05-07T01:13:00Z,43.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2784,N922AT,DL,ATL,OKC
FFT3458-1777877850-airline-1217p,2026-05-07T00:56:00,2026-05-07T01:12:00Z,16.0,16.0,0,0,2026-05-08T02:20:24.278861+00:00,F93458,N634FR,F9,ATL,LGA
DAL8818-1777868423-fa-1641p,2026-05-07T01:14:00,2026-05-07T01:12:00Z,-2.0,-2.0,0,0,2026-05-08T02:20:24.278861+00:00,DL8818,N821DN,DL,ATL,BDL
DAL1131-1777867669-fa-927p,2026-05-07T00:33:00,2026-05-07T01:12:00Z,39.0,8.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1131,N348DN,DL,ATL,IAH
SWA224-1777880845-airline-1420p,2026-05-07T00:45:00,2026-05-07T01:07:00Z,22.0,0.0,0,0,2026-05-08T02:20:24.278861+00:00,WN224,N932WN,WN,ATL,DAL
DAL1939-1777868171-fa-1277p,2026-05-07T01:15:00,2026-05-07T01:06:00Z,-9.0,-8.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1939,N381DN,DL,ATL,CUN
DAL3120-1777868551-fa-1116p,2026-05-07T00:46:00,2026-05-07T01:01:00Z,15.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL3120,N942DZ,DL,ATL,IND
DAL2065-1777867722-fa-265p,2026-05-07T00:53:00,2026-05-07T01:00:00Z,7.0,0.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2065,N392DN,DL,ATL,PHL
DAL2378-1777868692-fa-3031p,2026-05-07T00:32:00,2026-05-07T00:59:00Z,27.0,12.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2378,N687DL,DL,ATL,JFK
DAL1060-1777867603-fa-282p,2026-05-07T00:46:00,2026-05-07T00:56:00Z,10.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1060,N314DN,DL,ATL,AUS
JIA5313-1777872223-airline-525p,2026-05-07T01:09:00,2026-05-07T00:55:00Z,-14.0,-9.0,0,0,2026-05-08T02:20:24.278861+00:00,OH5313,N630NN,OH,ATL,PHL
SWA1557-1777873095-airline-1451p,2026-05-07T00:45:00,2026-05-07T00:55:00Z,10.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,WN1557,N8915Q,WN,ATL,MDW
DAL1457-1777868698-fa-456p,2026-05-07T00:50:00,2026-05-07T00:54:00Z,4.0,-3.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1457,N900PC,DL,ATL,TPA
SKW3744-1777814942-fa-2024p,2026-05-06T14:10:00,2026-05-07T00:54:00Z,644.0,593.0,0,0,2026-05-08T02:20:24.278861+00:00,OO3744,N265SY,OO,ATL,XNA
DAL325-1777867949-fa-72p,2026-05-07T00:33:00,2026-05-07T00:51:00Z,18.0,13.0,0,0,2026-05-08T02:20:24.278861+00:00,DL325,N339NW,DL,ATL,DCA
DAL2786-1777868569-fa-340p,2026-05-07T00:32:00,2026-05-07T00:50:00Z,18.0,6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2786,N959DZ,DL,ATL,CMH
DAL2494-1777868561-fa-253p,2026-05-07T00:36:00,2026-05-07T00:48:00Z,12.0,-2.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2494,N949DZ,DL,ATL,ECP
DAL836-1777867562-fa-872p,2026-05-07T00:40:00,2026-05-07T00:48:00Z,8.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL836,N118DY,DL,ATL,PHX
DAL1960-1777867942-fa-786p,2026-05-06T22:51:00,2026-05-07T00:45:00Z,114.0,107.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1960,N366NW,DL,ATL,IAH
DAL1906-1777868297-fa-794p,2026-05-07T01:00:00,2026-05-07T00:44:00Z,-16.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1906,N3764D,DL,ATL,KIN
DAL2241-1777868741-fa-4446p,2026-05-07T00:16:00,2026-05-07T00:42:00Z,26.0,26.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2241,N927AT,DL,ATL,TLH
DAL1443-1777868735-fa-569p,2026-05-07T00:29:00,2026-05-07T00:41:00Z,12.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1443,N959AT,DL,ATL,MEM
EDV5203-1777871871-airline-1775p,2026-05-07T00:06:00,2026-05-07T00:38:00Z,32.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5203,N302PQ,9E,ATL,TYS
DAL1588-1777868561-fa-268p,2026-05-07T00:48:00,2026-05-07T00:35:00Z,-13.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1588,N822DN,DL,ATL,MIA
FFT3397-1777870984-airline-667p,2026-05-07T00:51:00,2026-05-07T00:35:00Z,-16.0,-3.0,0,0,2026-05-08T02:20:24.278861+00:00,F93397,N714FR,F9,ATL,ORD
DAL1058-1777867710-fa-850p,2026-05-07T00:34:00,2026-05-07T00:33:00Z,-1.0,-7.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1058,N360DN,DL,ATL,PBI
DAL3171-1777868723-fa-707p,2026-05-07T00:16:00,2026-05-07T00:31:00Z,15.0,-3.0,0,0,2026-05-08T02:20:24.278861+00:00,DL3171,N946AT,DL,ATL,HSV
DAL1791-1777868495-fa-844p,2026-05-07T00:26:00,2026-05-07T00:30:00Z,4.0,11.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1791,N910DU,DL,ATL,SJU
DAL1503-1777868271-fa-597p,2026-05-07T00:15:00,2026-05-07T00:29:00Z,14.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1503,N3749D,DL,ATL,CVG
DAL3044-1777868738-fa-156p,2026-05-06T23:57:00,2026-05-07T00:28:00Z,31.0,18.0,0,0,2026-05-08T02:20:24.278861+00:00,DL3044,N955AT,DL,ATL,BHM
DAL2928-1777867646-fa-842p,2026-05-07T00:17:00,2026-05-07T00:27:00Z,10.0,12.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2928,N330DX,DL,ATL,BWI
DAL2265-1777867536-fa-958p,2026-05-07T00:12:00,2026-05-07T00:23:00Z,11.0,1.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2265,N699DL,DL,ATL,JAX
DAL1490-1777868271-fa-471p,2026-05-06T23:24:00,2026-05-07T00:23:00Z,59.0,22.0,0,0,2026-05-08T02:20:24.278861+00:00,DL1490,N3760C,DL,ATL,BNA
DAL3180-1777868740-fa-211p,2026-05-06T23:49:00,2026-05-07T00:22:00Z,33.0,-5.0,0,0,2026-05-08T02:20:24.278861+00:00,DL3180,N939AT,DL,ATL,JAN
UAL235-1777853074-fa-835p,2026-05-07T00:12:00,2026-05-07T00:22:00Z,10.0,1.0,0,0,2026-05-08T02:20:24.278861+00:00,UA235,N850UA,UA,ATL,DEN
DAL436-1777867933-fa-671p,2026-05-07T00:04:00,2026-05-07T00:20:00Z,16.0,4.0,0,0,2026-05-08T02:20:24.278861+00:00,DL436,N360NW,DL,ATL,DFW
SWA1275-1777873095-airline-1176p,2026-05-06T23:40:00,2026-05-07T00:15:00Z,35.0,23.0,0,0,2026-05-08T02:20:24.278861+00:00,WN1275,N7738A,WN,ATL,MCO
AAL2737-1777871343-airline-763p,2026-05-07T00:07:00,2026-05-07T00:14:00Z,7.0,7.0,0,0,2026-05-08T02:20:24.278861+00:00,AA2737,N4005X,AA,ATL,ORD
FFT2972-1777877850-airline-1139p,2026-05-07T00:11:00,2026-05-07T00:14:00Z,3.0,-13.0,0,0,2026-05-08T02:22:15.086205+00:00,F92972,N673FR,F9,MSY,ATL
DAL2035-1777868690-fa-66p,2026-05-06T23:46:00,2026-05-07T00:12:00Z,26.0,24.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2035,N6716C,DL,ATL,MCO
SWA4636-1777872785-airline-926p,2026-05-07T00:15:00,2026-05-07T00:12:00Z,-3.0,-6.0,0,0,2026-05-08T02:20:24.278861+00:00,WN4636,N431WN,WN,ATL,AUS
EDV5558-1777846310-fa-540p,2026-05-06T23:12:00,2026-05-07T00:08:00Z,56.0,27.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5558,N376CA,9E,ATL,MSP
DAL32-1777867596-fa-939p,2026-05-06T23:30:00,2026-05-07T00:08:00Z,38.0,-2.0,0,0,2026-05-08T02:22:15.086205+00:00,DL32,N306DN,DL,DFW,ATL
SWA683-1777872785-airline-1123p,2026-05-07T00:05:00,2026-05-07T00:06:00Z,1.0,18.0,0,0,2026-05-08T02:20:24.278861+00:00,WN683,N8716B,WN,ATL,BWI
DAL434-1777867958-fa-947p,2026-05-07T00:14:00,2026-05-07T00:04:00Z,-10.0,-1.0,0,0,2026-05-08T02:20:24.278861+00:00,DL434,N361NW,DL,ATL,LGA
DAL3146-1777868357-fa-4573p,2026-05-06T23:53:00,2026-05-07T00:04:00Z,11.0,-7.0,0,0,2026-05-08T02:22:15.086205+00:00,DL3146,N898DN,DL,MSY,ATL
DAL874-1777868464-fa-1502p,2026-05-07T00:28:00,2026-05-07T00:03:00Z,-25.0,-5.0,0,0,2026-05-08T02:22:15.086205+00:00,DL874,N861DN,DL,BOI,ATL
DAL1458-1777867682-fa-1341p,2026-05-07T00:22:00,2026-05-07T00:02:00Z,-20.0,-17.0,0,0,2026-05-08T02:22:15.086205+00:00,DL1458,N350DN,DL,PBI,ATL
JIA5067-1777872223-airline-252p,2026-05-06T23:32:00,2026-05-07T00:02:00Z,30.0,11.0,0,0,2026-05-08T02:22:15.086205+00:00,OH5067,N595NN,OH,CLT,ATL
DAL2599-1777868742-fa-418p,2026-05-07T00:16:00,2026-05-07T00:02:00Z,-14.0,-11.0,0,0,2026-05-08T02:22:15.086205+00:00,DL2599,N925AT,DL,MSN,ATL
ACA1573-1777873842-airline-1866p,2026-05-07T00:12:00,2026-05-07T00:01:00Z,-11.0,-16.0,0,0,2026-05-08T02:22:15.086205+00:00,AC1573,C-GROV,AC,YUL,ATL
DAL2600-1777868427-fa-278p,2026-05-06T23:42:00,2026-05-07T00:01:00Z,19.0,10.0,0,0,2026-05-08T02:22:15.086205+00:00,DL2600,N827DN,DL,RDU,ATL
DAL2654-1777868458-fa-812p,2026-05-07T00:07:00,2026-05-06T23:56:00Z,-11.0,7.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2654,N888DU,DL,ATL,MSP
SKW3843-1777875506-airline-1345p,2026-05-06T22:09:00,2026-05-06T23:54:00Z,105.0,81.0,0,0,2026-05-08T02:20:24.278861+00:00,OO3843,N304SY,OO,ATL,OAJ
DAL2879-1777868541-fa-1110p,2026-05-06T23:47:00,2026-05-06T23:54:00Z,7.0,2.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2879,N879DN,DL,ATL,ORD
DAL796-1777867245-fa-1989p,2026-05-06T23:29:00,2026-05-06T23:54:00Z,25.0,11.0,0,0,2026-05-08T02:22:15.086205+00:00,DL796,N822DX,DL,PHX,ATL
DAL1956-1777868500-fa-1746p,2026-05-07T00:29:00,2026-05-06T23:54:00Z,-35.0,-23.0,0,0,2026-05-08T02:22:15.086205+00:00,DL1956,N810DN,DL,NAS,ATL
EDV5051-1777870516-airline-1386p,2026-05-06T23:52:00,2026-05-06T23:53:00Z,1.0,-7.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5051,N355CA,9E,ATL,SGF
UAL2081-1777853112-fa-1087p,2026-05-06T23:21:00,2026-05-06T23:52:00Z,31.0,0.0,0,0,2026-05-08T02:22:15.086205+00:00,UA2081,N61886,UA,IAD,ATL
EDV5374-1777873937-airline-696p,2026-05-06T23:30:00,2026-05-06T23:52:00Z,22.0,13.0,0,0,2026-05-08T02:22:15.086205+00:00,9E5374,N292PQ,9E,CSG,ATL
EDV5161-1777870860-airline-539p,2026-05-06T22:45:00,2026-05-06T23:51:00Z,66.0,4.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5161,N678CA,9E,ATL,MGM
DAL2006-1777868742-fa-263p,2026-05-06T22:45:00,2026-05-06T23:51:00Z,66.0,63.0,0,0,2026-05-08T02:20:24.278861+00:00,DL2006,N978AT,DL,ATL,DSM
EDV5559-1777931418-fa-825p,2026-05-06T23:57:00,2026-05-06T23:51:00Z,-6.0,-7.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5559,N317CA,9E,ATL,MSP
DAL1516-1777868316-fa-179p,2026-05-06T23:51:00,2026-05-06T23:51:00Z,0.0,-1.0,0,0,2026-05-08T02:22:15.086205+00:00,DL1516,N397DA,DL,CVG,ATL
DAL904-1777868483-fa-168p,2026-05-06T23:57:00,2026-05-06T23:51:00Z,-6.0,-9.0,0,0,2026-05-08T02:22:15.086205+00:00,DL904,N894DN,DL,SMF,ATL
FFT4405-1777870984-airline-716p,2026-05-06T23:44:00,2026-05-06T23:50:00Z,6.0,14.0,0,0,2026-05-08T02:22:15.086205+00:00,F94405,N332FR,F9,MIA,ATL
DAL2131-1777867663-fa-892p,2026-05-06T23:30:00,2026-05-06T23:49:00Z,19.0,11.0,0,0,2026-05-08T02:22:15.086205+00:00,DL2131,N342DN,DL,PHL,ATL
DAL3027-1777868739-fa-1627p,2026-05-06T21:44:00,2026-05-06T23:49:00Z,125.0,112.0,0,0,2026-05-08T02:22:15.086205+00:00,DL3027,N950AT,DL,LIT,ATL
EDV5368-1777851802-fa-2430p,2026-05-07T00:04:00,2026-05-06T23:48:00Z,-16.0,-10.0,0,0,2026-05-08T02:20:24.278861+00:00,9E5368,N601LR,9E,ATL,ABY
DAL1695-1777868311-fa-1960p,2026-05-06T23:22:00,2026-05-06T23:48:00Z,26.0,1.0,0,0,2026-05-08T02:22:15.086205+00:00,DL1695,N3772H,DL,IAD,ATL
SWA2291-1777876911-airline-581p,2026-05-06T22:40:00,2026-05-06T23:48:00Z,68.0,45.0,0,0,2026-05-08T02:22:15.086205+00:00,WN2291,N489WN,WN,HOU,ATL
DAL937-1777868449-fa-1190p,2026-05-06T23:24:00,2026-05-06T23:47:00Z,23.0,2.0,0,0,2026-05-08T02:22:15.086205+00:00,DL937,N908DN,DL,TUS,ATL
DAL2718-1777868734-fa-2032p,2026-05-06T21:02:00,2026-05-06T23:47:00Z,165.0,138.0,0,0,2026-05-08T02:22:15.086205+00:00,DL2718,N607AT,DL,GPT,ATL
DAL1150-1777868694-fa-611p,2026-05-06T23:27:00,2026-05-06T23:46:00Z,19.0,14.0,0,0,2026-05-08T02:22:15.086205+00:00,DL1150,N553NW,DL,MCO,ATL
AAL1812-1777875601-airline-1756p,2026-05-06T23:37:00,2026-05-06T23:46:00Z,9.0,3.0,0,0,2026-05-08T02:22:15.086205+00:00,AA1812,N653AW,AA,DFW,ATL
