FL_DATE,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,DEP_TIME,ARR_TIME,DEP_DELAY,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FLOW_ATL,PAR_AIRPORT,CRS_DEP_MIN,DEP_LOCAL_DT,EVENT_ORIGIN_UTC,EVENT_DEST_UTC,ORIG_WX_VALID_UTC,ORIG_WX_TMPC,ORIG_WX_DWPC,ORIG_WX_RELH,ORIG_WX_DRCT,ORIG_WX_SKNT,ORIG_WX_ALTI,ORIG_WX_P01M,ORIG_WX_VSBY,ORIG_WX_GUST,ORIG_WX_CODES,ORIG_WX_PRECIP_FLAG,ORIG_WX_LOW_VIS_FLAG,ORIG_WX_STRONG_WIND_FLAG,ORIG_WX_MATCH_GAP_MIN,DEST_WX_VALID_UTC,DEST_WX_TMPC,DEST_WX_DWPC,DEST_WX_RELH,DEST_WX_DRCT,DEST_WX_SKNT,DEST_WX_ALTI,DEST_WX_P01M,DEST_WX_VSBY,DEST_WX_GUST,DEST_WX_CODES,DEST_WX_PRECIP_FLAG,DEST_WX_LOW_VIS_FLAG,DEST_WX_STRONG_WIND_FLAG,DEST_WX_MATCH_GAP_MIN
2026-04-25,2026,4,25,6,B6,,696,ATL,BOS,600.0,826.0,604.0,805.0,,,146.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,360.0,2026-04-25 06:00:00,2026-04-25 10:00:00,2026-04-25 12:26:00,2026-04-25 09:52:00,20.56,14.44,68.01,240.0,4.0,29.82,0.0,10.0,,M,False,False,False,8.0,2026-04-25 12:54:00,7.22,-4.44,43.25,,3.0,30.1,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,TP,,4460,ATL,BOS,600.0,826.0,604.0,805.0,,,146.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,360.0,2026-04-25 06:00:00,2026-04-25 10:00:00,2026-04-25 12:26:00,2026-04-25 09:52:00,20.56,14.44,68.01,240.0,4.0,29.82,0.0,10.0,,M,False,False,False,8.0,2026-04-25 12:54:00,7.22,-4.44,43.25,,3.0,30.1,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,JL,,5491,ATL,BOS,600.0,826.0,604.0,805.0,,,146.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,360.0,2026-04-25 06:00:00,2026-04-25 10:00:00,2026-04-25 12:26:00,2026-04-25 09:52:00,20.56,14.44,68.01,240.0,4.0,29.82,0.0,10.0,,M,False,False,False,8.0,2026-04-25 12:54:00,7.22,-4.44,43.25,,3.0,30.1,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,KE,,6839,ATL,BOS,715.0,949.0,735.0,939.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,435.0,2026-04-25 07:15:00,2026-04-25 11:15:00,2026-04-25 13:49:00,2026-04-25 10:52:00,18.89,13.89,72.74,0.0,0.0,29.82,0.0,10.0,,M,False,False,False,23.0,2026-04-25 13:54:00,7.78,-2.78,47.17,70.0,8.0,30.09,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,DL,,987,ATL,BOS,715.0,949.0,735.0,939.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,435.0,2026-04-25 07:15:00,2026-04-25 11:15:00,2026-04-25 13:49:00,2026-04-25 10:52:00,18.89,13.89,72.74,0.0,0.0,29.82,0.0,10.0,,M,False,False,False,23.0,2026-04-25 13:54:00,7.78,-2.78,47.17,70.0,8.0,30.09,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,LA,,5737,ATL,BOS,900.0,1135.0,911.0,1115.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,540.0,2026-04-25 09:00:00,2026-04-25 13:00:00,2026-04-25 15:35:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 15:54:00,8.89,-1.67,47.5,130.0,9.0,30.09,0.0,10.0,,M,False,False,False,19.0
2026-04-25,2026,4,25,6,DL,,2432,ATL,BOS,900.0,1135.0,911.0,1115.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,540.0,2026-04-25 09:00:00,2026-04-25 13:00:00,2026-04-25 15:35:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 15:54:00,8.89,-1.67,47.5,130.0,9.0,30.09,0.0,10.0,,M,False,False,False,19.0
2026-04-25,2026,4,25,6,WS,,5404,ATL,BOS,900.0,1135.0,911.0,1115.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,540.0,2026-04-25 09:00:00,2026-04-25 13:00:00,2026-04-25 15:35:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 15:54:00,8.89,-1.67,47.5,130.0,9.0,30.09,0.0,10.0,,M,False,False,False,19.0
2026-04-25,2026,4,25,6,KE,,3119,ATL,BOS,900.0,1135.0,911.0,1115.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,540.0,2026-04-25 09:00:00,2026-04-25 13:00:00,2026-04-25 15:35:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 15:54:00,8.89,-1.67,47.5,130.0,9.0,30.09,0.0,10.0,,M,False,False,False,19.0
2026-04-25,2026,4,25,6,F9,,3512,ATL,BOS,857.0,1147.0,922.0,1129.0,,,170.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,537.0,2026-04-25 08:57:00,2026-04-25 12:57:00,2026-04-25 15:47:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,5.0,2026-04-25 15:54:00,8.89,-1.67,47.5,130.0,9.0,30.09,0.0,10.0,,M,False,False,False,7.0
2026-04-25,2026,4,25,6,LA,,6134,ATL,BOS,1010.0,1250.0,1042.0,1244.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,610.0,2026-04-25 10:10:00,2026-04-25 14:10:00,2026-04-25 16:50:00,2026-04-25 13:52:00,20.56,15.0,70.49,210.0,7.0,29.85,0.0,10.0,,M,False,False,False,18.0,2026-04-25 16:54:00,8.89,-2.78,43.75,110.0,9.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,DL,,855,ATL,BOS,1010.0,1250.0,1042.0,1244.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,610.0,2026-04-25 10:10:00,2026-04-25 14:10:00,2026-04-25 16:50:00,2026-04-25 13:52:00,20.56,15.0,70.49,210.0,7.0,29.85,0.0,10.0,,M,False,False,False,18.0,2026-04-25 16:54:00,8.89,-2.78,43.75,110.0,9.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,DL,,862,ATL,BOS,1110.0,1343.0,1123.0,1321.0,,,153.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,670.0,2026-04-25 11:10:00,2026-04-25 15:10:00,2026-04-25 17:43:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,18.0,2026-04-25 17:54:00,8.33,-1.11,51.37,120.0,11.0,30.08,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,KE,,6965,ATL,BOS,1110.0,1343.0,1123.0,1321.0,,,153.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,670.0,2026-04-25 11:10:00,2026-04-25 15:10:00,2026-04-25 17:43:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,18.0,2026-04-25 17:54:00,8.33,-1.11,51.37,120.0,11.0,30.08,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,LA,,6135,ATL,BOS,1110.0,1343.0,1123.0,1321.0,,,153.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,670.0,2026-04-25 11:10:00,2026-04-25 15:10:00,2026-04-25 17:43:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,18.0,2026-04-25 17:54:00,8.33,-1.11,51.37,120.0,11.0,30.08,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,BA,,8393,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,TK,,8571,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,TP,,4296,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,FI,,7902,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,B6,,896,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,EI,,5372,ATL,BOS,1225.0,1459.0,1237.0,1438.0,,,154.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,745.0,2026-04-25 12:25:00,2026-04-25 16:25:00,2026-04-25 18:59:00,2026-04-25 16:25:00,21.67,15.0,65.84,250.0,10.0,29.87,0.0,10.0,22.0,M,False,False,False,0.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,5.0
2026-04-25,2026,4,25,6,KE,,6841,ATL,BOS,1245.0,1520.0,1254.0,1501.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,765.0,2026-04-25 12:45:00,2026-04-25 16:45:00,2026-04-25 19:20:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,7.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,26.0
2026-04-25,2026,4,25,6,KL,,6431,ATL,BOS,1245.0,1520.0,1254.0,1501.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,765.0,2026-04-25 12:45:00,2026-04-25 16:45:00,2026-04-25 19:20:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,7.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,26.0
2026-04-25,2026,4,25,6,VS,,3634,ATL,BOS,1245.0,1520.0,1254.0,1501.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,765.0,2026-04-25 12:45:00,2026-04-25 16:45:00,2026-04-25 19:20:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,7.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,26.0
2026-04-25,2026,4,25,6,DL,,350,ATL,BOS,1245.0,1520.0,1254.0,1501.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,765.0,2026-04-25 12:45:00,2026-04-25 16:45:00,2026-04-25 19:20:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,7.0,2026-04-25 18:54:00,8.89,-3.89,40.27,110.0,9.0,30.07,0.0,10.0,,M,False,False,False,26.0
2026-04-25,2026,4,25,6,AF,,2986,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,AM,,3125,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,KE,,5309,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,KL,,6680,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,VS,,4252,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,DL,,2595,ATL,BOS,1459.0,1739.0,1502.0,1703.0,,,160.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,899.0,2026-04-25 14:59:00,2026-04-25 18:59:00,2026-04-25 21:39:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,7.0,2026-04-25 21:54:00,8.33,-2.22,47.34,130.0,7.0,30.05,0.0,10.0,,M,False,False,False,15.0
2026-04-25,2026,4,25,6,VS,,4248,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,LA,,6442,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,WS,,5561,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,AM,,3054,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,DL,,821,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,KE,,5306,ATL,BOS,1759.0,2038.0,1808.0,2019.0,,,159.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1079.0,2026-04-25 17:59:00,2026-04-25 21:59:00,2026-04-26 00:38:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,7.0,2026-04-26 00:54:00,8.33,-1.11,51.37,130.0,9.0,30.08,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,VS,,4226,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,AF,,8797,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,AM,,3018,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,KE,,3147,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,LA,,6440,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,DL,,300,ATL,BOS,1959.0,2236.0,2015.0,2220.0,,,157.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1199.0,2026-04-25 19:59:00,2026-04-25 23:59:00,2026-04-26 02:36:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,7.0,2026-04-26 02:54:00,7.78,-0.56,55.56,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,18.0
2026-04-25,2026,4,25,6,KE,,5308,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,AF,,6859,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,DL,,2269,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,LA,,8936,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,VS,,4256,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,AM,,3338,ATL,BOS,2120.0,2358.0,2133.0,2346.0,,,158.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1280.0,2026-04-25 21:20:00,2026-04-26 01:20:00,2026-04-26 03:58:00,2026-04-26 00:52:00,21.67,16.11,70.7,210.0,6.0,29.83,0.0,10.0,,M,False,False,False,28.0,2026-04-26 03:54:00,7.78,0.56,60.23,210.0,6.0,30.08,0.0,10.0,,M,False,False,False,4.0
2026-04-25,2026,4,25,6,LA,,6261,ATL,BOS,2247.0,122.0,2253.0,54.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1367.0,2026-04-25 22:47:00,2026-04-26 02:47:00,2026-04-26 05:22:00,2026-04-26 02:48:00,21.0,17.0,77.93,190.0,9.0,29.83,0.001,10.0,,-RA,True,False,False,1.0,2026-04-26 04:54:00,7.78,1.11,62.69,210.0,6.0,30.09,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,DL,,865,ATL,BOS,2247.0,122.0,2253.0,54.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1367.0,2026-04-25 22:47:00,2026-04-26 02:47:00,2026-04-26 05:22:00,2026-04-26 02:48:00,21.0,17.0,77.93,190.0,9.0,29.83,0.001,10.0,,-RA,True,False,False,1.0,2026-04-26 04:54:00,7.78,1.11,62.69,210.0,6.0,30.09,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,AM,,4188,ATL,BOS,2247.0,122.0,2253.0,54.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1367.0,2026-04-25 22:47:00,2026-04-26 02:47:00,2026-04-26 05:22:00,2026-04-26 02:48:00,21.0,17.0,77.93,190.0,9.0,29.83,0.001,10.0,,-RA,True,False,False,1.0,2026-04-26 04:54:00,7.78,1.11,62.69,210.0,6.0,30.09,0.0,10.0,,M,False,False,False,28.0
2026-04-25,2026,4,25,6,KE,,3682,ATL,BOS,2247.0,122.0,2253.0,54.0,,,155.0,,,946.0,0,0,,,,,,DEP_FROM_ATL,BOS,1367.0,2026-04-25 22:47:00,2026-04-26 02:47:00,2026-04-26 05:22:00,2026-04-26 02:48:00,21.0,17.0,77.93,190.0,9.0,29.83,0.001,10.0,,-RA,True,False,False,1.0,2026-04-26 04:54:00,7.78,1.11,62.69,210.0,6.0,30.09,0.0,10.0,,M,False,False,False,28.0
